"driverId","driverExpYears","qualiResultPosition","meanPace","maxPace","grid_penalty","is_top_5"
839,1,9,105217.333333333,105369,0,"FALSE"
840,0,18,106915,106915,1,"FALSE"
1,10,1,95407.6666666667,96009,0,"TRUE"
4,16,13,98668,99134,1,"FALSE"
8,16,7,97751,98235,1,"TRUE"
13,15,9,98015,98338,1,"FALSE"
20,10,8,97161.6666666667,98064,1,"TRUE"
154,8,20,103355,103355,0,"FALSE"
807,7,12,98650.5,99242,1,"FALSE"
815,6,11,98046.5,98511,1,"FALSE"
817,6,3,97486,98304,1,"TRUE"
822,4,6,96315,97833,1,"TRUE"
825,3,16,100489,100489,1,"FALSE"
826,3,14,98714,99183,1,"FALSE"
828,3,18,101732,101732,1,"FALSE"
830,2,2,96719.6666666667,97344,1,"FALSE"
832,2,15,99157,99788,0,"FALSE"
835,1,17,100646,100646,0,"FALSE"
836,1,19,101875,101875,1,"FALSE"
838,1,10,98465,99157,1,"FALSE"
